242,0723	81,33455	1,262206	370	401	-1
243,5908	86,09837	1,178059	370	401	1
245,5044	90,71769	1,262206	370	401	-1
247,023	95,48151	1,178059	370	401	1
248,9366	100,1008	1,262206	370	401	-1
250,4552	104,8646	1,178059	370	401	1
252,3687	109,484	1,262206	370	401	-1
253,8873	114,2478	1,178059	370	401	1
255,8009	118,8671	1,262206	370	401	-1
257,3195	123,6309	1,178059	370	401	1
259,2331	128,2503	1,262206	370	401	-1
260,7517	133,0141	1,178059	370	401	1
262,6653	137,6334	1,262206	370	401	-1
264,1839	142,3972	1,178059	370	401	1
266,0975	147,0165	1,262206	370	401	-1
267,6161	151,7803	1,178059	370	401	1
269,5297	156,3997	1,262206	370	401	-1
271,0482	161,1635	1,178059	370	401	1
272,9619	165,7828	1,262206	370	401	-1
274,4804	170,5466	1,178059	370	401	-1
276,394	175,1659	1,093912	370	401	1
278,6891	179,6081	1,178059	370	401	1
280,6027	184,2274	1,262206	370	401	-1
282,1213	188,9912	1,178059	370	401	-1
284,0349	193,6105	1,093912	370	401	1
286,33	198,0527	1,178059	370	401	1
288,2436	202,672	1,262206	370	401	-1
289,7622	207,4358	1,178059	370	401	-1
291,6758	212,0551	1,093912	370	401	1
293,9709	216,4973	1,178059	370	401	1
295,8845	221,1166	1,262206	370	401	-1
297,403	225,8804	1,178059	370	401	-1
299,3167	230,4998	1,093912	370	401	1
301,6117	234,9419	1,178059	370	401	1
303,5253	239,5612	1,262206	370	401	-1
305,0439	244,325	1,178059	370	401	-1
306,9575	248,9444	1,093912	370	401	1
309,2526	253,3865	1,178059	370	401	1
311,1662	258,0059	1,262206	454	150	-1
312,6848	262,7697	1,178059	454	150	-1
314,5984	267,389	1,093912	454	150	-1
316,8935	271,8311	1,009765	454	150	-1
319,5538	276,0647	0,9256181	454	150	-1
322,5605	280,0596	0,841471	454	150	-1
325,8923	283,7878	0,7573239	454	150	-1
329,5257	287,2227	0,6731768	454	150	-1
333,4349	290,34	0,5890297	454	150	-1
337,5923	293,1178	0,5048826	454	150	-1
341,9685	295,5363	0,4207355	454	150	-1
346,5324	297,5785	0,3365884	454	150	-1
351,2519	299,2298	0,2524413	454	150	-1
356,0934	300,4786	0,1682942	454	150	-1
361,0227	301,3161	0,08414709	454	150	-1
366,005	301,7364	-1,466493E-08	454	150	-1
371,005	301,7364	-0,08414712	454	150	-1
375,9873	301,3161	-0,1682942	454	150	-1
380,9167	300,4786	-0,2524413	454	150	-1
385,7582	299,2298	-0,3365884	454	150	-1
390,4776	297,5785	-0,4207355	454	150	-1
395,0416	295,5363	-0,5048826	454	150	-1
399,4177	293,1178	-0,5890297	454	150	-1
403,5751	290,34	-0,6731768	454	150	-1
407,4843	287,2227	-0,7573239	454	150	-1
411,1177	283,7878	-0,841471	454	150	-1
414,4496	280,0596	-0,9256181	454	150	-1
417,4563	276,0647	-1,009765	454	150	-1
420,1166	271,8311	-1,093912	454	150	-1
422,4117	267,389	-1,178059	454	150	-1
424,3253	262,7697	-1,262207	454	150	-1
425,8439	258,0059	-1,346354	454	150	1
426,9567	253,1313	-1,262207	454	150	-1
428,4753	248,3675	-1,346354	454	150	1
429,5881	243,4929	-1,262207	454	150	-1
431,1067	238,7291	-1,346354	454	150	1
432,2195	233,8545	-1,262207	454	150	-1
433,7381	229,0907	-1,346354	454	150	1
434,8509	224,2161	-1,262207	454	150	-1
436,3695	219,4523	-1,346354	454	150	1
437,4823	214,5777	-1,262207	454	150	-1
439,0009	209,8139	-1,346354	612	293	1
440,1137	204,9393	-1,262207	612	293	1
441,6323	200,1755	-1,178059	612	293	1
443,5459	195,5562	-1,093912	612	293	1
445,841	191,114	-1,009765	612	293	1
448,5013	186,8805	-0,9256182	612	293	1
451,508	182,8855	-0,8414711	612	293	1
454,8399	179,1574	-0,757324	612	293	1
458,4733	175,7225	-0,6731769	612	293	1
462,3825	172,6051	-0,5890298	612	293	1
466,5399	169,8273	-0,5048827	612	293	1
470,916	167,4088	-0,4207356	612	293	1
475,48	165,3667	-0,3365885	612	293	1
480,1994	163,7153	-0,2524414	612	293	1
485,0409	162,4665	-0,1682943	612	293	1
489,9703	161,629	-0,08414721	612	293	1
494,9526	161,2087	-1,045444E-07	612	293	1
499,9526	161,2087	0,084147	612	293	1
504,9349	161,629	0,1682941	612	293	1
509,8642	162,4665	0,2524412	612	293	1
514,7057	163,7153	0,3365883	612	293	1
519,4252	165,3667	0,4207354	612	293	1
523,9891	167,4088	0,5048825	612	293	1
528,3653	169,8273	0,5890296	612	293	1
532,5227	172,6051	0,6731767	612	293	1
536,4319	175,7225	0,7573238	612	293	1
540,0653	179,1574	0,8414709	612	293	1
543,3972	182,8855	0,925618	612	293	1
546,4039	186,8804	1,009765	612	293	1
549,0641	191,114	1,093912	612	293	-1
551,3592	195,5561	1,009765	612	293	1
554,0195	199,7897	1,093912	612	293	-1
556,3145	204,2318	1,009765	612	293	1
558,9748	208,4654	1,093912	612	293	-1
561,2698	212,9075	1,009765	612	293	-1
563,9301	217,1411	0,9256181	612	293	1
566,9368	221,136	1,009765	612	293	1
569,5971	225,3696	1,093912	612	293	-1
571,8922	229,8117	1,009765	612	293	-1
574,5524	234,0452	0,9256181	612	293	1
577,5591	238,0402	1,009765	612	293	1
580,2194	242,2737	1,093912	612	293	-1
582,5145	246,7159	1,009765	612	293	-1
585,1747	250,9494	0,9256181	213	275	1
588,1815	254,9444	1,009765	213	275	1
590,8417	259,1779	1,093912	213	275	1
593,1368	263,6201	1,178059	213	275	1
595,0504	268,2394	1,262206	213	275	1
596,5689	273,0032	1,346354	213	275	1
597,6817	277,8778	1,430501	213	275	1
598,3809	282,8287	1,514648	213	275	1
598,6614	287,8208	1,598795	213	275	1
598,5215	292,8188	1,682942	213	275	1
597,9619	297,7874	1,767089	213	275	1
596,9868	302,6914	1,851236	213	275	1
595,6028	307,4961	1,935383	213	275	1
593,82	312,1674	2,01953	213	275	1
591,6509	316,6724	2,103678	213	275	1
589,1108	320,9792	2,187825	213	275	1
586,2177	325,0572	2,271972	213	275	1
582,9921	328,8776	2,356119	213	275	1
579,4568	332,4134	2,440266	213	275	1
575,6369	335,6396	2,524414	213	275	1
571,5593	338,5332	2,608561	213	275	1
567,253	341,074	2,692708	213	275	1
562,7484	343,2438	2,776855	213	275	1
558,0773	345,0273	2,861002	213	275	1
553,2728	346,4119	2,94515	213	275	1
548,369	347,3878	3,029297	213	275	1
543,4005	347,9481	3,113444	213	275	1
538,4025	348,0888	3,197591	213	275	1
533,4103	347,809	3,281739	213	275	1
528,4593	347,1106	3,365886	213	275	1
523,5845	345,9985	3,450033	213	275	-1
518,8205	344,4806	3,365886	213	275	-1
513,9457	343,3685	3,281739	213	275	1
508,9948	342,6701	3,365886	213	275	1
504,12	341,558	3,450033	213	275	-1
499,356	340,0402	3,365886	213	275	-1
494,4812	338,9281	3,281739	213	275	1
489,5302	338,2296	3,365886	213	275	1
484,6555	337,1176	3,450033	213	275	-1
479,8914	335,5997	3,365886	213	275	-1
475,0167	334,4876	3,281739	213	275	1
470,0657	333,7892	3,365886	213	275	1
465,1909	332,6771	3,450033	213	275	-1
460,4269	331,1592	3,365886	213	275	-1
455,5521	330,0471	3,281739	213	275	1
450,6011	329,3487	3,365886	213	275	1
445,7264	328,2366	3,450033	213	275	-1
440,9623	326,7188	3,365886	213	275	-1
436,0876	325,6067	3,281739	213	275	1
431,1366	324,9083	3,365886	213	275	1
426,2618	323,7962	3,450033	213	275	-1
421,4978	322,2783	3,365886	213	275	-1
416,623	321,1662	3,281739	213	275	1
411,6721	320,4678	3,365886	213	275	1
406,7973	319,3557	3,450033	213	275	-1
402,0333	317,8379	3,365886	213	275	-1
397,1585	316,7258	3,281739	213	275	1
392,2075	316,0273	3,365886	213	275	1
387,3328	314,9153	3,450033	213	275	-1
382,5687	313,3974	3,365886	213	275	-1
377,694	312,2853	3,281739	213	275	1
372,743	311,5869	3,365886	213	275	1
367,8682	310,4748	3,450033	213	275	-1
363,1042	308,9569	3,365886	213	275	-1
358,2294	307,8448	3,281739	213	275	1
353,2784	307,1464	3,365886	213	275	1
348,4037	306,0343	3,450033	213	275	-1
343,6396	304,5165	3,365886	213	275	-1
338,7649	303,4044	3,281739	213	275	1
333,8139	302,706	3,365886	213	275	1
328,9391	301,5939	3,450033	213	275	-1
324,1751	300,076	3,365886	213	275	-1
319,3004	298,9639	3,281739	213	275	1
314,3494	298,2655	3,365886	213	275	1
309,4746	297,1534	3,450033	213	275	-1
304,7106	295,6356	3,365886	213	275	-1
299,8358	294,5235	3,281739	213	275	1
294,8848	293,825	3,365886	213	275	1
290,0101	292,713	3,450033	213	275	-1
285,246	291,1951	3,365886	213	275	-1
280,3713	290,083	3,281739	213	275	1
275,4203	289,3846	3,365886	213	275	1
270,5455	288,2725	3,450033	213	275	-1
265,7815	286,7546	3,365886	213	275	-1
260,9067	285,6425	3,281739	213	275	1
255,9558	284,9441	3,365886	213	275	1
251,081	283,832	3,450033	394	134	1
246,317	282,3142	3,53418	394	134	1
241,6974	280,4013	3,618327	394	134	1
237,2549	278,1069	3,702475	394	134	1
233,0209	275,4472	3,786622	394	134	1
229,0255	272,4411	3,870769	394	134	1
225,2969	269,1098	3,954916	394	134	1
221,8615	265,477	4,039063	394	134	1
218,7435	261,5682	4,12321	394	134	1
215,9651	257,4112	4,207357	394	134	1
213,5459	253,0354	4,291504	394	134	1
211,5031	248,4718	4,375651	394	134	1
209,851	243,7526	4,459798	394	134	1
208,6015	238,9113	4,543945	394	134	1
207,7632	233,982	4,628092	394	134	1
207,3422	228,9998	4,712239	394	134	1
207,3415	223,9998	4,796386	394	134	1
207,761	219,0174	4,880533	394	134	1
208,5977	214,0879	4,96468	394	134	1
209,8459	209,2462	5,048827	394	134	1
211,4965	204,5265	5,132974	394	134	1
213,538	199,9623	5,217121	394	134	1
215,9558	195,5857	5,301268	394	134	1
218,733	191,4279	5,385415	394	134	1
221,8498	187,5182	5,469562	394	134	1
225,2841	183,8843	5,553709	394	134	1
229,0117	180,5519	5,637856	394	134	1
233,0062	177,5446	5,722003	394	134	1
237,2394	174,8837	5,80615	394	134	1
241,6812	172,588	5,890297	394	134	1
246,3002	170,6737	5,974444	394	134	1
251,0638	169,1544	6,058591	394	134	-1
255,9382	168,0408	5,974444	394	134	1
260,7018	166,5215	6,058591	394	134	-1
265,5762	165,4079	5,974444	394	134	1
270,3398	163,8886	6,058591	394	134	-1
275,2142	162,7751	5,974444	394	134	1
279,9778	161,2558	6,058591	394	134	-1
284,8522	160,1422	5,974444	394	134	1
289,6158	158,6229	6,058591	394	134	-1
294,4902	157,5094	5,974444	394	134	1
299,2538	155,9901	6,058591	394	134	-1
304,1282	154,8765	5,974444	394	134	1
308,8918	153,3572	6,058591	394	134	1
313,7662	152,2437	6,142738	394	134	-1
318,717	151,5437	6,058591	394	134	-1
323,5914	150,4302	5,974444	394	134	1
328,355	148,9109	6,058591	394	134	1
333,2294	147,7973	6,142738	394	134	-1
338,1802	147,0974	6,058591	394	134	-1
343,0546	145,9838	5,974444	394	134	1
347,8182	144,4645	6,058591	394	134	1
352,6926	143,351	6,142738	491	437	1
357,6434	142,651	6,226885	491	437	1
362,6354	142,3697	6,311032	491	437	1
367,6335	142,5089	6,395179	491	437	1
372,6022	143,0677	6,479326	491	437	1
377,5063	144,0421	6,563473	491	437	1
382,3112	145,4253	6,64762	491	437	1
386,9828	147,2074	6,731767	491	437	1
391,4881	149,3758	6,815914	491	437	1
395,7953	151,9152	6,900061	491	437	1
399,8737	154,8077	6,984208	491	437	1
403,6946	158,0327	7,068355	491	437	1
407,231	161,5674	7,152502	491	437	1
410,4577	165,3868	7,236649	491	437	1
413,3521	169,464	7,320796	491	437	1
415,8935	173,7699	7,404943	491	437	1
418,064	178,2742	7,489089	491	437	1
419,8482	182,9451	7,573236	491	437	1
421,2336	187,7493	7,657383	491	437	-1
422,2102	192,653	7,573236	491	437	1
423,5956	197,4572	7,657383	491	437	-1
424,5723	202,3609	7,573236	491	437	1
425,9576	207,1652	7,657383	491	437	-1
426,9343	212,0688	7,573236	491	437	1
428,3196	216,8731	7,657383	491	437	-1
429,2963	221,7768	7,573236	491	437	1
430,6817	226,581	7,657383	491	437	-1
431,6584	231,4847	7,573236	491	437	-1
433,0437	236,289	7,489089	491	437	1
434,8279	240,9598	7,573236	491	437	1
436,2133	245,764	7,657383	491	437	-1
437,19	250,6677	7,573236	491	437	-1
438,5753	255,4719	7,489089	491	437	1
440,3596	260,1428	7,573236	491	437	1
441,7449	264,947	7,657383	491	437	-1
442,7216	269,8507	7,573236	491	437	-1
444,1069	274,655	7,489089	491	437	1
445,8912	279,3258	7,573236	491	437	1
447,2765	284,13	7,657383	491	437	-1
448,2532	289,0337	7,573236	491	437	-1
449,6385	293,838	7,489089	613	264	-1
451,4228	298,5088	7,404943	613	264	-1
453,5933	303,0131	7,320796	613	264	-1
456,1347	307,3191	7,236649	613	264	-1
459,029	311,3962	7,152502	613	264	-1
462,2558	315,2156	7,068355	613	264	-1
465,7921	318,7504	6,984208	613	264	-1
469,613	321,9754	6,900061	613	264	-1
473,6915	324,8678	6,815914	613	264	-1
477,9986	327,4073	6,731767	613	264	-1
482,5039	329,5757	6,64762	613	264	-1
487,1756	331,3578	6,563473	613	264	-1
491,9804	332,7409	6,479326	613	264	-1
496,8846	333,7154	6,395179	613	264	-1
501,8533	334,2742	6,311032	613	264	-1
506,8513	334,4134	6,226885	613	264	-1
511,8434	334,132	6,142738	613	264	-1
516,7941	333,4321	6,058591	613	264	-1
521,6686	332,3186	5,974444	613	264	-1
526,4322	330,7993	5,890297	613	264	-1
531,0512	328,885	5,80615	613	264	-1
535,493	326,5892	5,722003	613	264	-1
539,7261	323,9283	5,637856	613	264	-1
543,7206	320,921	5,553709	613	264	1
547,4482	317,5886	5,637856	613	264	-1
551,4427	314,5813	5,553709	613	264	1
555,1703	311,2489	5,637856	613	264	-1
559,1649	308,2416	5,553709	613	264	1
562,8925	304,9092	5,637856	613	264	-1
566,887	301,9019	5,553709	613	264	1
570,6146	298,5695	5,637856	613	264	-1
574,6091	295,5622	5,553709	613	264	1
578,3367	292,2298	5,637856	613	264	-1
582,3312	289,2225	5,553709	613	264	1
586,0588	285,8901	5,637856	613	264	-1
590,0533	282,8828	5,553709	613	264	1
593,7809	279,5504	5,637856	613	264	-1
597,7754	276,5432	5,553709	613	264	1
601,503	273,2108	5,637856	613	264	-1
605,4975	270,2035	5,553709	613	264	1
609,2251	266,8711	5,637856	442	137	-1
613,2196	263,8638	5,553709	442	137	-1
616,9472	260,5314	5,469562	442	137	-1
620,3815	256,8975	5,385415	442	137	-1
623,4983	252,9878	5,301268	442	137	-1
626,2755	248,8299	5,217121	442	137	-1
628,6933	244,4534	5,132974	442	137	-1
630,7348	239,8892	5,048827	442	137	-1
632,3854	235,1695	4,96468	442	137	-1
633,6335	230,3278	4,880533	442	137	-1
634,4703	225,3983	4,796386	442	137	-1
634,8898	220,4159	4,712239	442	137	-1
634,8891	215,4159	4,628092	442	137	-1
634,4681	210,4337	4,543945	442	137	-1
633,6299	205,5044	4,459798	442	137	-1
632,3803	200,6631	4,375651	442	137	-1
630,7283	195,9439	4,291504	442	137	-1
628,6854	191,3802	4,207357	442	137	-1
626,2662	187,0045	4,12321	442	137	-1
623,4879	182,8475	4,039063	442	137	-1
620,3699	178,9387	3,954916	442	137	-1
616,9345	175,3058	3,870769	442	137	-1
613,2059	171,9745	3,786622	442	137	-1
609,2104	168,9684	3,702475	442	137	-1
604,9765	166,3088	3,618327	442	137	-1
600,534	164,0144	3,53418	442	137	-1
595,9144	162,1015	3,450033	442	137	-1
591,1503	160,5836	3,365886	442	137	-1
586,2756	159,4715	3,281739	442	137	1
581,3246	158,7731	3,365886	442	137	-1
576,4498	157,661	3,281739	442	137	1
571,4988	156,9625	3,365886	442	137	-1
566,6241	155,8504	3,281739	442	137	1
561,6731	155,152	3,365886	442	137	-1
556,7983	154,0399	3,281739	442	137	1
551,8474	153,3415	3,365886	442	137	-1
546,9726	152,2294	3,281739	442	137	1
542,0216	151,5309	3,365886	442	137	-1
537,1469	150,4189	3,281739	442	137	-1
532,1959	149,7204	3,197591	442	137	1
527,2037	149,4406	3,281739	442	137	1
522,2527	148,7421	3,365886	442	137	-1
517,3779	147,63	3,281739	442	137	-1
512,4269	146,9316	3,197591	442	137	1
507,4348	146,6517	3,281739	442	137	1
502,4838	145,9533	3,365886	442	137	-1
497,609	144,8412	3,281739	442	137	-1
492,6581	144,1428	3,197591	442	137	1
487,6659	143,8629	3,281739	442	137	1
482,7149	143,1645	3,365886	442	137	-1
477,8401	142,0524	3,281739	442	137	-1
472,8892	141,354	3,197591	442	137	1
467,897	141,0741	3,281739	442	137	1
462,946	140,3757	3,365886	442	137	-1
458,0713	139,2636	3,281739	429	364	-1
453,1203	138,5651	3,197591	429	364	-1
448,1281	138,2853	3,113444	429	364	-1
443,1301	138,426	3,029297	429	364	-1
438,1616	138,9863	2,94515	429	364	-1
433,2578	139,9622	2,861002	429	364	-1
428,4533	141,3468	2,776855	429	364	-1
423,7822	143,1304	2,692708	429	364	-1
419,2775	145,3002	2,608561	429	364	-1
414,9712	147,8409	2,524414	429	364	-1
410,8936	150,7346	2,440266	429	364	-1
407,0736	153,9608	2,356119	429	364	-1
403,5384	157,4966	2,271972	429	364	-1
400,3128	161,317	2,187825	429	364	-1
397,4197	165,395	2,103678	429	364	-1
394,8796	169,7017	2,01953	429	364	-1
392,7105	174,2067	1,935383	429	364	-1
390,9277	178,8781	1,851236	429	364	-1
389,5438	183,6827	1,767089	429	364	-1
388,5686	188,5867	1,682942	429	364	-1
388,0091	193,5553	1,598795	429	364	-1
387,8691	198,5533	1,514648	429	364	-1
388,1497	203,5455	1,430501	429	364	-1
388,8489	208,4963	1,346354	429	364	-1
389,9617	213,3709	1,262206	429	364	1
391,4803	218,1347	1,346354	429	364	-1
392,5931	223,0093	1,262206	429	364	1
394,1117	227,7731	1,346354	429	364	-1
395,2245	232,6477	1,262206	429	364	1
396,7431	237,4115	1,346354	429	364	-1
397,856	242,2861	1,262206	429	364	1
399,3745	247,0499	1,346354	429	364	-1
400,4874	251,9245	1,262206	429	364	1
402,006	256,6883	1,346354	429	364	-1
403,1188	261,5629	1,262206	429	364	1
404,6374	266,3268	1,346354	429	364	-1
405,7502	271,2014	1,262206	429	364	1
407,2688	275,9652	1,346354	429	364	-1
408,3816	280,8398	1,262206	429	364	1
409,9002	285,6036	1,346354	429	364	-1
411,013	290,4782	1,262206	429	364	1
412,5316	295,242	1,346354	429	364	-1
413,6444	300,1166	1,262206	429	364	1
415,163	304,8805	1,346354	429	364	-1
416,2758	309,7551	1,262206	429	364	1
417,7944	314,5189	1,346354	429	364	1
418,9072	319,3935	1,430501	429	364	-1
419,6064	324,3444	1,346354	94	343	1
420,7192	329,219	1,430501	94	343	1
421,4184	334,1698	1,514648	94	343	1
421,699	339,162	1,598795	94	343	1
421,5591	344,16	1,682942	94	343	1
420,9995	349,1286	1,767089	94	343	1
420,0244	354,0326	1,851236	94	343	1
418,6405	358,8372	1,935383	94	343	1
416,8577	363,5086	2,01953	94	343	1
414,6885	368,0136	2,103678	94	343	1
412,1484	372,3203	2,187825	94	343	1
409,2554	376,3983	2,271972	94	343	1
406,0298	380,2188	2,356119	94	343	1
402,4945	383,7545	2,440266	94	343	1
398,6746	386,9807	2,524414	94	343	1
394,597	389,8744	2,608561	94	343	1
390,2906	392,4151	2,692708	94	343	1
385,7859	394,5849	2,776855	94	343	1
381,1149	396,3684	2,861002	94	343	1
376,3104	397,7531	2,94515	94	343	1
371,4066	398,729	3,029297	94	343	1
366,438	399,2893	3,113444	94	343	1
361,44	399,43	3,197591	94	343	1
356,4479	399,1501	3,281739	94	343	1
351,4969	398,4517	3,365886	94	343	-1
346,6221	397,3396	3,281739	94	343	1
341,6711	396,6412	3,365886	94	343	-1
336,7964	395,5291	3,281739	94	343	1
331,8454	394,8307	3,365886	94	343	-1
326,9706	393,7186	3,281739	94	343	1
322,0197	393,0202	3,365886	502	162	1
317,1449	391,9081	3,450033	502	162	1
312,3809	390,3902	3,53418	502	162	1
307,7613	388,4773	3,618327	502	162	1
303,3188	386,1829	3,702475	502	162	1
299,0848	383,5233	3,786622	502	162	1
295,0894	380,5172	3,870769	502	162	1
291,3608	377,1859	3,954916	502	162	1
287,9254	373,553	4,039063	502	162	1
284,8074	369,6443	4,12321	502	162	1
282,0291	365,4873	4,207357	502	162	1
279,6099	361,1115	4,291504	502	162	1
277,567	356,5479	4,375651	502	162	1
275,915	351,8287	4,459798	502	162	1
274,6654	346,9873	4,543945	502	162	1
273,8272	342,0581	4,628092	502	162	1
273,4062	337,0759	4,712239	502	162	1
273,4054	332,0759	4,796386	502	162	1
273,8249	327,0935	4,880533	502	162	1
274,6617	322,164	4,96468	502	162	1
275,9098	317,3223	5,048827	502	162	1
277,5604	312,6026	5,132974	502	162	1
279,6019	308,0384	5,217121	502	162	1
282,0198	303,6619	5,301268	502	162	1
284,7969	299,5041	5,385415	502	162	1
287,9137	295,5944	5,469562	502	162	1
291,3481	291,9604	5,553709	502	162	1
295,0757	288,6281	5,637856	502	162	1
299,0702	285,6208	5,722003	502	162	1
303,3033	282,9598	5,80615	502	162	-1
307,7451	280,6641	5,722003	502	162	1
311,9782	278,0031	5,80615	502	162	-1
316,42	275,7074	5,722003	502	162	1
320,6532	273,0464	5,80615	502	162	-1
325,095	270,7507	5,722003	502	162	1
329,3281	268,0897	5,80615	502	162	-1
333,7699	265,794	5,722003	502	162	1
338,003	263,133	5,80615	502	162	-1
342,4448	260,8373	5,722003	502	162	1
346,6779	258,1763	5,80615	502	162	-1
351,1198	255,8806	5,722003	502	162	1
355,3529	253,2197	5,80615	502	162	-1
359,7947	250,9239	5,722003	502	162	1
364,0278	248,263	5,80615	502	162	-1
368,4696	245,9673	5,722003	502	162	-1
372,7027	243,3063	5,637856	502	162	1
